Date,Name,Meet Type,Sanction Number,State,Website
09/02/2023,Bon Temps RAW Power Challenge,Local,LA-2023-07,Louisiana,https://usapl.liftingdatabase.com/competitions-view?id=120755
09/02/2023,Stars And Stripes Open,Local,WI-2023-05,Wisconsin,https://usapl.liftingdatabase.com/competitions-view?id=120758
09/02/2023,CT Rookies Represent,Local,CT-2023-10,Connecticut,https://usapl.liftingdatabase.com/competitions-view?id=120760
09/02/2023,Wahine Open & Kane Classic,Local,HI-2023-05,Hawaii,https://usapl.liftingdatabase.com/competitions-view?id=120792
08/27/2023,Summer End,Local,WA-2023-05,Washington,https://usapl.liftingdatabase.com/competitions-view?id=120747
08/26/2023,Virginia Heat,Local,VA-2023-15,Virginia,https://usapl.liftingdatabase.com/competitions-view?id=120748
08/26/2023,Mighty Mick's Classic,Local,PA-2023-19,Pennsylvania,https://usapl.liftingdatabase.com/competitions-view?id=120749
08/26/2023,Florida Man Classic,Local,FL-2023-17,Florida,https://usapl.liftingdatabase.com/competitions-view?id=120750
08/26/2023,Absolute Recomp Rookie Meet,Local,TX-2023-25,Texas,https://usapl.liftingdatabase.com/competitions-view?id=120751
08/20/2023,Urban Powerhouse Open,Local,MA-2023-12,Massachusetts,https://usapl.liftingdatabase.com/competitions-view?id=120739
08/20/2023,Alaska State Fair Showdown,Local,AK-2023-04,Alaska,https://usapl.liftingdatabase.com/competitions-view?id=120754
08/19/2023,North Texas Open,Local,TX-2023-41,Texas,https://usapl.liftingdatabase.com/competitions-view?id=120737
08/19/2023,Paragon Open III,Local,AUS-2023-27,Australia,https://usapl.liftingdatabase.com/competitions-view?id=120738
08/19/2023,AAO Battle,Local,CA-2023-24,California,https://usapl.liftingdatabase.com/competitions-view?id=120743
08/19/2023,Tournament of Power,Local,MI-2023-06,Michigan,https://usapl.liftingdatabase.com/competitions-view?id=120744
08/19/2023,Philadelphia Summer Showdown,Local,PA-2023-03,Pennsylvania,https://usapl.liftingdatabase.com/competitions-view?id=120745
08/19/2023,2nd Annual Power of Rise,Local,TX-2023-22,Texas,https://usapl.liftingdatabase.com/competitions-view?id=120752
08/12/2023,Jefferson Barbell Classic,Local,NY-2023-20,New York,https://usapl.liftingdatabase.com/competitions-view?id=120724
08/12/2023,Summer Sizzle,Local,ME-2022-04,Maine,https://usapl.liftingdatabase.com/competitions-view?id=120725
08/12/2023,Stillwater Showdown,Local,OK-2023-03,Oklahoma,https://usapl.liftingdatabase.com/competitions-view?id=120728
08/12/2023,TruBorn Knockout,Local,GA-2023-12,Georgia,https://usapl.liftingdatabase.com/competitions-view?id=120729
08/12/2023,Lioness Arise,Local,NC-2023-04,North Carolina,https://usapl.liftingdatabase.com/competitions-view?id=120733
08/12/2023,Ozark Mountain Classic,Local,MO-2023-07,Missouri,https://usapl.liftingdatabase.com/competitions-view?id=120741
08/06/2023,Apex Strong Open I,Local,AUS-2023-22,Australia,https://usapl.liftingdatabase.com/competitions-view?id=120833
08/06/2023,Mulch Making Rookie Madness,Local,NY-2023-04,New York,https://usapl.liftingdatabase.com/competitions-view?id=120719
08/06/2023,Colorado Summertime Showdown,Local,CO-2023-08,Colorado,https://usapl.liftingdatabase.com/competitions-view?id=120720
08/06/2023,Blazing Sun,Local,FL-2023-13,Florida,https://usapl.liftingdatabase.com/competitions-view?id=120722
08/05/2023,RVA Iron Barbell Classic,Local,VA-2023-11,Virginia,https://usapl.liftingdatabase.com/competitions-view?id=120715
08/05/2023,Battle on the Border,Local,TX-2023-20,Texas,https://usapl.liftingdatabase.com/competitions-view?id=120717
08/05/2023,STS Sunset Showdown,Local,CA-2023-22,California,https://usapl.liftingdatabase.com/competitions-view?id=120721
08/05/2023,Dennis Gleason Memorial,Local,CT-2023-03,Connecticut,https://usapl.liftingdatabase.com/competitions-view?id=120731
08/05/2023,Waco Wars,Local,TX-2023-36,Texas,https://usapl.liftingdatabase.com/competitions-view?id=120736
07/30/2023,P3 No Mercy,Local,PA-2023-29,Pennsylvania,https://usapl.liftingdatabase.com/competitions-view?id=120710
07/29/2023,Kilo for Veterans,Local,WY-2023-05,Wyoming,https://usapl.liftingdatabase.com/competitions-view?id=120708
07/29/2023,California Summer Open,Local,CA-2023-27,California,https://usapl.liftingdatabase.com/competitions-view?id=120709
07/29/2023,Limitless Open,Local,WI-2023-04,Wisconsin,https://usapl.liftingdatabase.com/competitions-view?id=120711
07/29/2023,Southwest Championships,Local,CHN-2023-03,China,https://usapl.liftingdatabase.com/competitions-view?id=120713
07/29/2023,Santa Fe Show of Strength,Local,NM-2023-02,New Mexico,https://usapl.liftingdatabase.com/competitions-view?id=120716
07/29/2023,Scenic City Open,Local,TN-2023-03,Tennessee,https://usapl.liftingdatabase.com/competitions-view?id=120730
07/23/2023,Rocky Mountain State Games,Local,CO-2023-06,Colorado,https://usapl.liftingdatabase.com/competitions-view?id=120706
07/23/2023,Elemental Strength Society Showdown,Local,AUS-2023-07,Australia,https://usapl.liftingdatabase.com/competitions-view?id=120740
07/22/2023,920 Barbell Bash,Local,WI-2023-16,Wisconsin,https://usapl.liftingdatabase.com/competitions-view?id=120699
07/22/2023,South Texas Showdown,Local,TX-2023-24,Texas,https://usapl.liftingdatabase.com/competitions-view?id=120700
07/22/2023,All About The Benjamins Classic,Local,PA-2023-18,Pennsylvania,https://usapl.liftingdatabase.com/competitions-view?id=120702
07/22/2023,Summer Smash,Local,KS-2023-03,Kansas,https://usapl.liftingdatabase.com/competitions-view?id=120703
07/22/2023,Barbells and Barbecue,Local,IL-2023-06,Illinois,https://usapl.liftingdatabase.com/competitions-view?id=120705
07/22/2023,Cornhusker State Games,Local,NE-2023-03,Nebraska,https://usapl.liftingdatabase.com/competitions-view?id=120707
07/22/2023,Honolulu Night Lift,Local,HI-2023-04,Hawaii,https://usapl.liftingdatabase.com/competitions-view?id=120712
07/22/2023,Barbell Brigade Open,Local,CA-2023-19,California,https://usapl.liftingdatabase.com/competitions-view?id=120714
07/16/2023,Hot Hot Meet,Local,TX-2023-34,Texas,https://usapl.liftingdatabase.com/competitions-view?id=120692
07/16/2023,Queensland State Qualifier,Local,AUS-2023-25,Australia,https://usapl.liftingdatabase.com/competitions-view?id=120704
07/15/2023,Palmetto Classic,Local,SC-2023-06,South Carolina,https://usapl.liftingdatabase.com/competitions-view?id=120688
07/15/2023,The Mecca Gym's Iron Inferno,Local,ID-2023-02,Idaho,https://usapl.liftingdatabase.com/competitions-view?id=120689
07/15/2023,Avengers Summer Throwdown,Local,PA-2023-22,Pennsylvania,https://usapl.liftingdatabase.com/competitions-view?id=120694
07/15/2023,Arizona Summer Sizzle,Local,AZ-2023-02,Arizona,https://usapl.liftingdatabase.com/competitions-view?id=120696
07/15/2023,SoCal Summer Smash,Local,CA-2023-23,California,https://usapl.liftingdatabase.com/competitions-view?id=120697
07/15/2023,Stimulus Showdown,Local,NV-2023-04,Nevada,https://usapl.liftingdatabase.com/competitions-view?id=120701
07/13/2023,Alaska High School Summer Championship,Local,AK-2023-05,Alaska,https://usapl.liftingdatabase.com/competitions-view?id=120735
07/08/2023,Pow(HER)ful Women's Classic,Local,NY-2023-10,New York,https://usapl.liftingdatabase.com/competitions-view?id=120678
07/08/2023,Raw Strength Summer Showdown,Local,MI-2023-05,Michigan,https://usapl.liftingdatabase.com/competitions-view?id=120679
07/08/2023,GRSF Iron Triathlon,Local,WY-2023-04,Wyoming,https://usapl.liftingdatabase.com/competitions-view?id=120680
07/08/2023,22nd Street Barbell Classic,Local,IA-2023-02,Iowa,https://usapl.liftingdatabase.com/competitions-view?id=120681
07/08/2023,Summer Classic,Local,LA-2023-09,Louisiana,https://usapl.liftingdatabase.com/competitions-view?id=120687
07/08/2023,Indiana eclipse Classic,Local,IN-2023-01,Indiana,https://usapl.liftingdatabase.com/competitions-view?id=120695
07/02/2023,Iron Baddies,Local,NV-2023-03,Nevada,https://usapl.liftingdatabase.com/competitions-view?id=120673
07/02/2023,Synergy Strength Open,Local,AUS-2023-16,Australia,https://usapl.liftingdatabase.com/competitions-view?id=120676
07/01/2023,Sunshine State Showdown,Local,FL-2023-07,Florida,https://usapl.liftingdatabase.com/competitions-view?id=120671
07/01/2023,Virginia DMV Iron Insanity,Local,VA-2023-16,Virginia,https://usapl.liftingdatabase.com/competitions-view?id=120672
07/01/2023,Lift Fueled,Local,GA-2023-11,Georgia,https://usapl.liftingdatabase.com/competitions-view?id=120677
07/01/2023,Stars & Stripes Showdown,Local,OH-2023-11,Ohio,https://usapl.liftingdatabase.com/competitions-view?id=120682
07/01/2023,The Empire Lifts Back,Local,CA-2023-18,California,https://usapl.liftingdatabase.com/competitions-view?id=120691
06/25/2023,Florida Rookie Rumble I,Local,FL-2023-12,Florida,https://usapl.liftingdatabase.com/competitions-view?id=120667
06/24/2023,Legion Open 2023,Local,CA-2023-20,California,https://usapl.liftingdatabase.com/competitions-view?id=120659
06/24/2023,CT Summer Showdown,Local,CT-2022-07,Connecticut,https://usapl.liftingdatabase.com/competitions-view?id=120660
06/24/2023,Wolf Open,Local,WI-2023-10,Wisconsin,https://usapl.liftingdatabase.com/competitions-view?id=120661
06/24/2023,STL Toasted Summer Throwdown,Local,MO-2023-06,Missouri,https://usapl.liftingdatabase.com/competitions-view?id=120662
06/24/2023,Beyond Limits Summer Classic,Local,OH-2023-10,Ohio,https://usapl.liftingdatabase.com/competitions-view?id=120663
06/24/2023,Greedy Saturday Invitational,Local,FL-2023-14,Florida,https://usapl.liftingdatabase.com/competitions-view?id=120664
06/24/2023,Pittsburgh Summer Classic,Local,PA-2023-23,Pennsylvania,https://usapl.liftingdatabase.com/competitions-view?id=120665
06/24/2023,Maryland Power Outage,Local,MD-2023-06,Maryland,https://usapl.liftingdatabase.com/competitions-view?id=120666
06/24/2023,Odyssey Barbell Summer Open,Local,NH-2023-03,New Hampshire,https://usapl.liftingdatabase.com/competitions-view?id=120668
06/24/2023,Summer Power Fest,Local,TX-2023-19,Texas,https://usapl.liftingdatabase.com/competitions-view?id=120670
06/24/2023,PRs in Paradise,Local,FL-2023-04,Florida,https://usapl.liftingdatabase.com/competitions-view?id=120674
06/24/2023,Battle In The IE,Local,CA-2023-17,California,https://usapl.liftingdatabase.com/competitions-view?id=120718
06/18/2023,South Australia Breakout Open,Local,AUS-2023-21,Australia,https://usapl.liftingdatabase.com/competitions-view?id=120654
06/18/2023,South Australia Breakout Open,Local,AUS-2023-21,Australia,https://usapl.liftingdatabase.com/competitions-view?id=120658
06/17/2023,Sport of Iron III,Local,NY-2023-06,New York,https://usapl.liftingdatabase.com/competitions-view?id=120648
06/10/2023,Maine Event: SummerSlam,Local,ME-2023-03,Maine,https://usapl.liftingdatabase.com/competitions-view?id=120643
06/10/2023,Philly Gritty Face-Off,Local,PA-2023-16,Pennsylvania,https://usapl.liftingdatabase.com/competitions-view?id=120644
06/10/2023,TSF 6th Birthday Bash,Local,AUS-2023-08,Australia,https://usapl.liftingdatabase.com/competitions-view?id=120646
06/10/2023,Superhero Open,Local,CA-2023-09,California,https://usapl.liftingdatabase.com/competitions-view?id=120647
06/10/2023,Paragon Open II,Local,AUS-2023-23,Australia,https://usapl.liftingdatabase.com/competitions-view?id=120657
06/04/2023,Inland Empire Strength Fest,Local,CA-2023-16,California,https://usapl.liftingdatabase.com/competitions-view?id=120638
06/03/2023,Wyoming Open,Local,WY-2023-03,Wyoming,https://usapl.liftingdatabase.com/competitions-view?id=120634
06/03/2023,Virginia Battle at the Beach,Local,VA-2023-12,Virginia,https://usapl.liftingdatabase.com/competitions-view?id=120635
06/03/2023,Maple Mayhem,Local,MI-2023-07,Michigan,https://usapl.liftingdatabase.com/competitions-view?id=120639
06/03/2023,Barbell & Brine 3,Local,NY-2023-03,New York,https://usapl.liftingdatabase.com/competitions-view?id=120640
06/03/2023,Bay Area Barbell Open,Local,CA-2023-15,California,https://usapl.liftingdatabase.com/competitions-view?id=120642
06/03/2023,Gateway to Champions,Local,TN-2023-02,Tennessee,https://usapl.liftingdatabase.com/competitions-view?id=120652
06/03/2023,Midsummer Madness,Local,HGK-2023-02,Hong Kong,https://usapl.liftingdatabase.com/competitions-view?id=120669
05/28/2023,Iron Game,Local,CHN-2023-02,China,https://usapl.liftingdatabase.com/competitions-view?id=120626
05/28/2023,Thunderstruck,Local,FL-2023-10,Florida,https://usapl.liftingdatabase.com/competitions-view?id=120632
05/27/2023,Vermont Raw MAYhem,Local,VT-2023-01,Vermont,https://usapl.liftingdatabase.com/competitions-view?id=120630
05/27/2023,Meet Me At The Bar,Local,TX-2023-12,Texas,https://usapl.liftingdatabase.com/competitions-view?id=120641
05/21/2023,Spring Siege 2,Local,OH-2023-09,Ohio,https://usapl.liftingdatabase.com/competitions-view?id=120620
05/21/2023,Adelante Classic,Local,NJ-2023-05,New Jersey,https://usapl.liftingdatabase.com/competitions-view?id=120623
05/20/2023,Spring Siege,Local,OH-2023-06,Ohio,https://usapl.liftingdatabase.com/competitions-view?id=120609
05/20/2023,2nd Annual West Florida Open,Local,FL-2023-09,Florida,https://usapl.liftingdatabase.com/competitions-view?id=120610
05/20/2023,Atlanta Open and Primetime,Local,GA-2023-06,Georgia,https://usapl.liftingdatabase.com/competitions-view?id=120612
05/20/2023,Louisiana State Games,Local,LA-2023-02,Louisiana,https://usapl.liftingdatabase.com/competitions-view?id=120618
05/20/2023,Rocky Rumble,Local,NY-2023-14,New York,https://usapl.liftingdatabase.com/competitions-view?id=120619
05/20/2023,Mayhem Open,Local,WI-2023-03,Wisconsin,https://usapl.liftingdatabase.com/competitions-view?id=120621
05/20/2023,P3 Grand Prix,Local,TX-2023-17,Texas,https://usapl.liftingdatabase.com/competitions-view?id=120624
05/20/2023,Pennsylvania Primetime,Local,PA-2023-21,Pennsylvania,https://usapl.liftingdatabase.com/competitions-view?id=120629
05/20/2023,Absolute Flex Appeal Muscle Mayhem,Local,CA-2023-21,California,https://usapl.liftingdatabase.com/competitions-view?id=120631
05/14/2023,The Tasmanian Open,Local,AUS-2023-13,Australia,https://usapl.liftingdatabase.com/competitions-view?id=120604
05/13/2023,Philadelphia Freedom Championship,Local,PA-2023-15,Pennsylvania,https://usapl.liftingdatabase.com/competitions-view?id=120597
05/13/2023,Ghost Summer Slam,Local,FL-2023-08,Florida,https://usapl.liftingdatabase.com/competitions-view?id=120598
05/13/2023,WARCAT Open III,Local,CA-2023-07,California,https://usapl.liftingdatabase.com/competitions-view?id=120600
05/13/2023,Ladies of Steel,Local,SC-2023-09,South Carolina,https://usapl.liftingdatabase.com/competitions-view?id=120601
05/13/2023,SBWC Spring Classic,Local,NY-2023-24,New York,https://usapl.liftingdatabase.com/competitions-view?id=120602
05/13/2023,East Texas Open,Local,TX-2023-13,Texas,https://usapl.liftingdatabase.com/competitions-view?id=120608
05/13/2023,Paragon Open I,Local,AUS-2023-18,Australia,https://usapl.liftingdatabase.com/competitions-view?id=120622
05/07/2023,SoCal Showdown 2,Local,CA-2023-14,California,https://usapl.liftingdatabase.com/competitions-view?id=120589
05/07/2023,Boston Barbell Open,Local,MA-2023-09,Massachusetts,https://usapl.liftingdatabase.com/competitions-view?id=120593
05/06/2023,Kentucky Showdown,Local,KY-2023-01,Kentucky,https://usapl.liftingdatabase.com/competitions-view?id=120576
05/06/2023,Alpha Omega Open,Local,OH-2023-07,Ohio,https://usapl.liftingdatabase.com/competitions-view?id=120578
05/06/2023,Washington Ladies of Iron,Local,WA-2023-03,Washington,https://usapl.liftingdatabase.com/competitions-view?id=120579
05/06/2023,JPS Autumn Lift Off,Local,AUS-2023-03,Australia,https://usapl.liftingdatabase.com/competitions-view?id=120580
05/06/2023,SoCal Ladies of Iron,Local,CA-2023-11,California,https://usapl.liftingdatabase.com/competitions-view?id=120583
05/06/2023,Wyoming Ladies of Iron,Local,WY-2023-01,Wyoming,https://usapl.liftingdatabase.com/competitions-view?id=120585
05/06/2023,NorCal Ladies of Iron,Local,CA-2023-05,California,https://usapl.liftingdatabase.com/competitions-view?id=120588
05/06/2023,Branch Warren Classic,Local,CO-2023-03,Colorado,https://usapl.liftingdatabase.com/competitions-view?id=120590
05/06/2023,Massachusetts Ladies of Iron,Local,MA-2023-08,Massachusetts,https://usapl.liftingdatabase.com/competitions-view?id=120592
05/06/2023,United Ladies of Iron,Local,WA-2023-04,Washington,https://usapl.liftingdatabase.com/competitions-view?id=120599
05/06/2023,Georgia Ladies of Iron,Local,GA-2023-03,Georgia,https://usapl.liftingdatabase.com/competitions-view?id=120603
05/06/2023,Squats & Science Spring Fling,Local,NY-2023-23,New York,https://usapl.liftingdatabase.com/competitions-view?id=120605
05/06/2023,Michigan Ladies of Iron,Local,MI-2023-04,Michigan,https://usapl.liftingdatabase.com/competitions-view?id=120607
05/06/2023,New York Ladies of Iron,Local,NY-2023-08,New York,https://usapl.liftingdatabase.com/competitions-view?id=120567
05/06/2023,Texas Ladies of Iron,Local,TX-2023-09,Texas,https://usapl.liftingdatabase.com/competitions-view?id=120568
05/06/2023,Maryland Ladies of Iron,Local,MD-2023-02,Maryland,https://usapl.liftingdatabase.com/competitions-view?id=120569
05/06/2023,DMV Iron Madness,Local,VA-2023-08,Virginia,https://usapl.liftingdatabase.com/competitions-view?id=120571
05/06/2023,Kansas Ladies of Iron,Local,KS-2023-02,Kansas,https://usapl.liftingdatabase.com/competitions-view?id=120572
05/06/2023,Missouri Ladies of Iron,Local,MO-2023-04,Missouri,https://usapl.liftingdatabase.com/competitions-view?id=120573
05/06/2023,Connecticut Ladies of Iron,Local,CT-2023-06,Connecticut,https://usapl.liftingdatabase.com/competitions-view?id=120574
